epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,938.333,0.35709,0.55105,0.54495,0.86624,0.99856,0.99928,0.99498,0.97846,0.99878,0.99904,0.99498,0.96327,0.1996,0.31637,0.20641,0.78654,0.003332,0.003332,0.003332
2,1817.03,0.32527,0.39292,0.29417,0.85772,0.99935,0.99966,0.99499,0.98151,0.99932,0.99962,0.99499,0.97066,0.19341,0.2783,0.1641,0.78979,0.0063354,0.0063354,0.0063354
